Step,class_contrastive_both_mod_single_label_imgs - train_pair_loss
11319,1.177067161
11320,1.079824209
11321,1.099135756
11322,1.067161918
11323,1.082247853
11325,1.134068489
11326,1.153998733
11327,1.101673722
11328,1.117446661
11329,1.079807758
11330,1.157337189
11331,1.096832633
11332,1.094708085
11333,1.101526499
11334,1.198404074
11335,1.112773418
11337,1.111898541
11338,1.076024532
11340,1.038694263
11341,1.118680239
11342,1.116309404
11343,1.09809792
11345,1.118265152
11346,1.098931789
11347,1.141435742
11348,1.149596691
11349,1.10412693
11350,1.119734049
11351,1.137432098
11353,1.10221982
11354,1.144880414
11355,1.179961681
11357,1.162427187
11358,1.142492294
11359,1.09898591
11360,1.132999897
11361,1.136779547
11362,1.081430674
11363,1.169166684
11364,1.110168219
11367,1.09384501
11368,1.110678196
11369,1.079283953
11370,1.148949146
11371,1.184752345
11373,1.119627595
11374,1.122303128
11376,1.020672441
11378,1.12182796
11379,1.083993077
11380,1.153177381
11381,1.136737347
11382,1.118366003
11383,1.099106669
11384,1.143030882
11385,1.07894516
11386,1.059176207
11387,1.126238108
11388,1.104484558
11389,1.080417156
11390,1.039581776
11392,1.093346834
11394,1.177293301
11395,1.179735661
11396,1.099980116
11397,1.062399507
11398,1.155149221
11400,1.182118893
11401,1.185331821
11402,1.100278139
11403,1.088580132
11404,1.195191383
11406,1.083301306
11407,1.139962554
11408,1.173272014
11410,1.060214281
11411,1.154953837
11412,1.021396875
11413,1.142908573
11414,1.235638738
11415,1.116166234
11417,1.062015176
11418,1.112590313
11419,1.000358939
11421,1.055421233
11422,1.134462118
11423,1.064184904
11424,1.136249542
11426,1.177039027
11427,1.165209651
11429,1.138562679
11430,1.024481773
11431,1.151062489
11432,1.135045052
11434,1.108364344
11437,1.116904259
11438,1.255249262
11439,1.047170758
11440,1.118917584
11441,1.065179586
11442,1.153496504
11443,1.196513653
11444,1.151786566
11445,1.120135784
11446,1.165254474
11448,1.211108208
11449,1.063662291
11450,1.156564713
11451,1.043913126
11452,1.07580471
11453,1.11525178
11454,1.10218358
11455,1.071839929
11456,1.234812379
11457,1.144753695
11458,1.175210714
11459,1.118325472
11460,1.062224627
11461,1.061041474
11462,1.020533085
11464,1.130779743
11465,1.117328882
11466,1.117137909
11467,1.095108032
11469,1.174877286
11470,1.073607445
11471,1.098216653
11472,1.12173605
11473,1.159712315
11475,1.041267633
11476,1.193630815
11477,1.059494257
11478,1.120174408
11480,1.069503307
11481,1.093558431
11482,1.162358522
11483,1.030963778
11484,1.177829981
11485,1.079851985
11486,1.075493097
11487,1.060009837
11488,1.192677498
11489,1.137753248
11490,1.174585223
11492,1.13501966
11493,1.09708786
11494,1.168695092
11495,1.132051587
11496,1.078770995
11497,1.096450806
11498,1.085989952
11499,1.078025579
11500,1.060329556
11503,1.076342583
11504,1.097646475
11505,1.125867367
11506,1.155613303
11507,1.078912735
11508,1.024019122
11509,1.166351438
11510,1.064463615
11511,1.205304027
11512,1.134640932
11513,1.124898076
11514,1.090213299
11515,1.097420931
11516,1.150434732
11517,1.280252934
11518,1.09507525
11519,1.089069963
11520,1.080024004
11521,1.156471729
11522,1.088897228
11523,1.081955314
11524,1.136195064
11525,1.082404494
11526,1.203145981
11527,1.100005627
11529,1.147737145
11530,1.172158837
11531,1.061419845
11532,1.097948313
11533,1.096469045
11534,1.118195295
11535,1.079015374
11536,1.08147645
11537,1.057623386
11538,1.180581927
11539,1.262949705
11541,1.227834225
11542,1.129831195
11544,1.060515881
11545,1.16302526
11546,1.175385237
11548,1.111012578
11549,1.09193933
11550,1.188740015
11551,1.065665245
11552,1.148301601
11553,1.131389737
11554,1.114613056
11556,1.065463543
11557,1.177259207
11558,1.11795342
11559,1.094277143
11560,1.136427999
11561,1.136562347
11562,1.0809623
11563,1.239115477
11564,1.190605879
11565,1.120588064
11566,1.097007036
11567,1.097658873
11568,1.035958886
11569,1.119182587
11571,1.098446846
11572,1.059174895
11573,1.061314702
11574,1.132427692
11575,1.059643507
11576,1.211123228
11577,1.059749842
11578,1.135504961
11579,1.117235899
11580,1.11639595
11581,1.151250005
11583,1.14771843
11584,1.100527525
11585,1.133629441
11586,1.132646561
11587,1.172380686
11588,1.075312138
11589,1.136258125
11590,1.13877511
11591,1.114212513
11592,1.120829821
11593,1.249602437
11594,1.097921848
11595,1.074732542
11596,1.129735947
11597,1.115103722
11598,1.048915625
11599,1.147370577
11600,1.128564954
11602,1.220740318
11604,1.100007534
11605,1.107024312
11606,1.118228078
11608,1.153430343
11610,1.082881331
11611,1.117417336
11612,1.142933965
11614,1.094385147
11615,1.176009178
11617,1.078181386
11618,1.111139297
11619,1.135486364
11620,1.149857044
11621,1.123550534
11622,1.164346814
11623,1.119673491
11624,1.164820194
11625,1.104085088
11626,1.099786162
11627,1.170269489
11628,1.126447558
11629,1.098488569
11630,1.179694414
11631,1.092972755
11632,1.138640881
11633,1.233391523
11634,1.078512907
11635,1.06869626
11637,1.078741789
11638,1.079752207
11639,1.085394621
11641,1.082527757
11642,1.093457699
11643,1.19593811
11644,1.156472325
11645,1.134152412
11646,1.192573905
11647,1.07413578
11648,1.13367486
11649,1.138669491
11650,1.079558015
11651,1.0925951
11652,1.056981802
11653,1.077892065
11654,1.140164137
11655,1.118509412
11656,1.106728911
11657,1.086883187
11659,1.142036676
11661,1.138147831
11662,1.131229877
11664,1.023477554
11665,1.069190741
11666,1.154934764
11667,1.120219588
11668,1.11676085
11669,1.12396121
11670,1.176847219
11671,1.16174233
11672,1.127335072
11673,1.158267856
11674,1.118988752
11675,1.096134067
11676,1.113592505
11677,1.134287357
11678,1.021166325
11679,1.115746498
11680,1.115427732
11681,1.114872217
11682,1.060239792
11683,1.136703134
11684,1.147542596
11687,1.232902288
11688,1.054222584
11689,1.15707469
11691,1.140350342
11692,1.135275364
11693,1.178781748
11694,1.07835269
11695,1.11826539
11696,1.100367785
11697,1.040764332
11698,1.120858669
11699,1.117964506
11700,1.166963816
11701,1.172548294
11702,1.098120093
11703,1.137702227
11704,1.093793631
11705,1.061237931
11706,1.136027575
11707,1.095389366
11708,1.123197198
11709,1.187672257
11710,1.170214176
11711,1.158638954
11712,1.117203236
11713,1.123550892
11714,1.176131487
11715,1.101203322
11716,1.099992514
11718,1.112558365
11719,1.118103981
11720,1.186633229
11721,1.136935949
11722,1.119942427
11723,1.105078578
11724,1.116596699
11726,1.138237834
11727,1.095591187
11728,1.154880285
11729,1.173043132
11730,1.174813271
11731,1.121652126
11733,1.044757366
11734,1.101889729
11735,1.102632165
11736,1.21092689
11737,1.106094599
11738,1.136995792
11739,1.157627344
11740,1.175887108
11741,1.04344058
11742,1.099309325
11743,1.100770235
11745,1.063340783
11746,1.056539416
11747,1.154615164
11749,1.137417316
11750,1.107152939
11751,1.101184249
11753,1.190500975
11755,1.139139533
11756,1.136658192
11757,1.059794784
11758,1.148848057
11759,1.076113343
11761,1.099640846
11762,1.137930036
11763,1.119068146
11765,1.137095809
11766,1.1569736
11768,1.137056589
11769,1.17378068
11770,1.098608136
11772,1.105810404
11773,1.059742451
11775,1.110894918
11777,1.119084239
11778,1.105493903
11779,1.255131721
11780,1.077533007
11781,1.127087831
11782,1.127523422
11783,1.155605793
11785,1.11272037
11788,1.098537326
11790,1.101485968
11791,1.100599289
11792,1.099513292
11793,1.154567838
11794,1.137241483
11795,1.088820219
11796,1.100580931
11797,1.100180984
11799,1.106855631
11800,1.20939219
11801,1.053735256
11802,1.211417437
11803,1.087131858
11805,1.117691875
11806,1.082539082
11807,1.138323069
11808,1.11307168
11809,1.099017501
11810,1.121023417
11811,1.098629594
11812,1.155951023
11813,1.177216887
11814,1.213442445
11815,1.097857475
11816,1.061726809
11817,1.112961411
11818,1.117473841
11819,1.127580166
11820,1.145325541
11821,1.24532795
11822,1.181930184
11824,1.11432302
11826,1.117288351
11827,1.140653014
11828,1.196356773
11829,1.081733942
11830,1.153200865
11831,1.167239904
11832,1.11376667
11833,1.079891205
11834,1.113250971
11835,1.133088708
11836,1.141125321
11837,1.200326681
11839,1.099480629
11840,1.156829953
11841,1.10040164
11843,1.133182049
11844,1.199891806
11845,1.149870396
11846,1.077057838
11848,1.128051162
11849,1.135340214
11851,1.178702354
11853,1.117558479
11855,1.068011761
11856,1.10190022
11858,1.081224561
11859,1.05698359
11860,1.110584497
11862,1.162225008
11863,1.06133914
11864,1.117203832
11865,1.040352345
11866,1.087142825
11867,1.173540235
11868,1.162278175
11869,1.087376595
11870,1.074379683
11871,1.097268105
11872,1.083759308
11873,1.080577254
11874,1.116985202
11875,1.134144306
11876,1.121747494
11877,1.079156041
11878,1.079173565
11881,1.151870966
11882,1.051503181
11883,1.139171839
11884,1.155896902
11885,1.179383039
11886,1.07317996
11887,1.156939864
11888,1.121175408
11889,1.116132736
11890,1.223315358
11891,1.177714586
11892,1.116998196
11893,1.09761548
11894,1.081098437
11895,1.124390006
11896,1.099244356
11897,1.083114505
11898,1.137233853
11899,1.071052194
11900,1.073723793
11901,1.139132261
11902,1.07804656
11903,1.184568644
11904,1.172375202
11905,1.139224291
11907,1.121716261
11909,1.165163279
11910,1.095824003
11911,1.119370341
11912,1.098597884
11914,1.07724607
11915,1.100836277
11916,1.079542041
11917,1.13899982
11918,1.120597601
11919,1.116630197
11920,1.111050367
11923,1.104385734
11924,1.113425732
11925,1.099967718
11926,1.101557493
11927,1.135799885
11928,1.16896522
11929,1.079251289
11930,1.178315282
11931,1.096604347
11932,1.103165388
11934,1.082131147
11935,1.072227478
11936,1.137192249
11937,1.099940419
11938,1.204639196
11939,1.136578321
11940,1.117334127
11941,1.199719906
11942,1.176965117
11943,1.136994123
11944,1.137280226
11945,1.195938349
11946,1.10924387
11947,1.093216181
11948,1.092781544
11949,1.115432262
11952,1.078217387
11953,1.097469091
11954,1.075534105
11955,1.173211575
11956,1.084199548
11957,1.151633978
11958,1.151293755
11959,1.083425999
11961,1.092213631
11962,1.116944194
11964,1.115900993
11965,1.199455023
11966,1.143753529
11967,1.111037254
11968,1.118705988
11969,1.136275768
11970,1.097302675
11971,1.058870912
11972,1.099654436
11973,1.116064906
11974,1.068972588
11976,1.150711656
11978,1.145810366
11979,1.059810162
11980,1.097248793
11982,1.059507489
11983,1.125434875
11985,1.121990204
11988,1.140736341
11989,1.083749294
11990,1.099898815
11991,1.157480359
11992,1.15324235
11993,1.18372345
11994,1.05562675
11995,1.078747392
11996,1.211201668
11997,1.177242517
11998,1.192821145
11999,1.039330125
12000,1.096407533
12001,1.195803046
12002,1.075311065
12004,1.064473391
12006,1.137653947
12007,1.13484025
12008,1.152598619
12010,1.126801133
12011,1.136520624
12012,1.155600309
12013,1.091904759
12015,1.218427062
12016,1.128241897
12017,1.126927376
12018,1.127756476
12019,1.076316237
12021,1.061334491
12022,1.098666191
12023,1.173093677
12024,1.134228945
12025,1.098473072
12026,1.111179948
12028,1.149839878
12029,1.098335981
12030,1.169193983
12031,1.215560555
12032,1.112176418
12033,1.154453754
12034,1.172673464
12035,1.172255754
12037,1.154669285
12038,1.176642537
12039,1.257313728
12040,1.14635551
12044,1.129050136
12045,1.117753983
12046,1.154571295
12047,1.208578825
12048,1.064053535
12049,1.213499784
12050,1.139593482
12051,1.117076635
12052,1.130798817
12053,1.101065755
12054,1.090102911
12055,1.041134834
12056,1.198104978
12057,1.18146944
12058,1.158444166
12059,1.095098376
12060,1.119224191
12061,1.115733743
12062,1.043198586
12063,1.060066938
12064,1.133886337
12065,1.135303974
12066,1.080711961
12067,1.165775776
12069,1.059390068
12070,1.042745948
12071,1.151117802
12072,1.041280389
12073,1.079506516
12074,1.079915524
12075,1.114224672
12077,1.062826991
12078,1.099045396
12079,1.142657876
12080,1.117680192
12081,1.100519061
12082,1.100651741
12083,1.228854537
12084,1.074281931
12085,1.14108181
12086,1.139401436
12087,1.165893316
12089,1.095880151
12090,1.106856108
12092,1.059065104
12093,1.128847599
12094,1.138076067
12096,1.165729284
12097,1.137982845
12098,1.094571948
12099,1.197531581
12100,1.169507146
12101,1.130545616
12103,1.139589787
12104,1.094409704
12106,1.180604458
12107,1.190669537
12108,1.054930806
12109,1.061820984
12110,1.152591348
12111,1.077339411
12112,1.122922301
12113,1.177909613
12114,1.062657356
12116,1.099528551
12117,1.110134602
12118,1.148889303
12119,1.174136639
12120,1.06054008
12121,1.136073828
12124,1.100805521
12125,1.194031119
12126,1.117823482
12127,1.119164824
12128,1.142772198
12129,1.132200599
12130,1.173084021
12131,1.157258987
12134,1.080054879
12135,1.212980986
12137,1.196774125
12138,1.136293769
12139,1.143789649
12141,1.081299424
12143,1.071007729
12144,1.148019314
12147,1.100132346
12150,1.076972842
12151,1.11875093
12152,1.138504386
12153,1.098937869
12154,1.190830946
12155,1.217662573
12156,1.094829082
12157,1.131858349
12158,1.156167984
12159,1.099392176
12161,1.068060517
12162,1.198655963
12163,1.118015766
12164,1.144360542
12165,1.069886208
12166,1.045179009
12168,1.12355423
12169,1.180665493
12170,1.137564898
12171,1.174357533
12172,1.160770893
12173,1.153645396
12174,1.139302731
12175,1.177984476
12177,1.171363235
12178,1.102990031
12179,1.046956539
12180,1.041178226
12181,1.111135721
12182,1.199872255
12183,1.076591969
12184,1.120246768
12185,1.18614912
12187,1.117948413
12188,1.1719594
12189,1.156445503
12190,1.096020579
12191,1.09654355
12192,1.198418856
12193,1.036871433
12194,1.120025635
12195,1.113042951
12196,1.176846981
12197,1.161477208
12198,1.086700678
12199,1.158879399
12200,1.198521137
12201,1.134509325
12202,1.111225009
12205,1.110827923
12206,1.110622406
12207,1.133556366
12208,1.150021315
12209,1.137848973
12210,1.129556417
12212,1.154364705
12213,1.16842103
12214,1.134630561
12216,1.079103708
12217,1.162402034
12218,1.174242377
12219,1.119389892
12221,1.157820225
12222,1.119349003
12223,1.094570875
12226,1.200583935
12227,1.072418451
12228,1.175426722
12229,1.116846442
12231,1.117642045
12232,1.17463243
12234,1.13802588
12235,1.109300613
12236,1.099653244
12237,1.173958778
12239,1.11627686
12240,1.196158886
12241,1.077917099
12242,1.196427822
12243,1.174177766
12244,1.125513673
12245,1.117573857
12246,1.15569067
12247,1.059212208
12248,1.119775534
12249,1.158501983
12250,1.116627693
12251,1.178480625
12252,1.184672236
12253,1.075757027
12254,1.160099506
12256,1.066571712
12258,1.161496401
12259,1.098072171
12260,1.089475274
12261,1.080253601
12262,1.229661226
12263,1.136086464
12264,1.119038105
12265,1.255473495
12266,1.137606859
12267,1.042562127
12268,1.198407888
12269,1.06578517
12270,1.173453093
12271,1.168138742
12272,1.024632692
12273,1.161506891
12274,1.107536316
12275,1.125232697
12276,1.183122277
12277,1.119692206
12278,1.168187737
12279,1.138000965
12281,1.140782952
12282,1.175208807
12285,1.1521523
12286,1.14995122
12288,1.112087727
12290,1.060646057
12291,1.207268953
12292,1.084530354
12293,1.134930134
12294,1.097820759
12295,1.060386062
12296,1.128092766
12297,1.079682469
12298,1.154078245
12299,1.142008305
12300,1.060548306
12301,1.162814617
12302,1.138694525
12303,1.186278462
12304,1.039567113
12305,1.162201881
12306,1.139276028
12307,1.118353963
12309,1.070679188
12310,1.215168595
12312,1.122913122
12313,1.099493504
12314,1.113257527
12316,1.114653349
12317,1.128454566
12318,1.143061876
12319,1.074994802
12320,1.113062143
12322,1.15845716
12323,1.053008914
12324,1.058181286
12325,1.074008226
12326,1.111368656
12327,1.067746878
12328,1.137530208
12329,1.17037034
12330,1.062326431
12331,1.099611759
12332,1.209030032
12333,1.133514047
12335,1.233314276
12336,1.123710155
12337,1.096798062
12339,1.060428619
12340,1.177995324
12341,1.138071299
12342,1.171174526
12343,1.162175179
12344,1.088914633
12345,1.190926075
12346,1.130298615
12347,1.159188628
12348,1.12796092
12349,1.117748618
12350,1.195911169
12352,1.128760815
12353,1.0996176
12354,1.118246317
12355,1.134981751
12356,1.078085184
12357,1.11541903
12358,1.14743185
12359,1.106834888
12361,1.196756005
12362,1.136742949
12363,1.098479748
12364,1.07886672
12366,1.160509348
12368,1.093232632
12369,1.080787301
12370,1.114914298
12371,1.115198374
12372,1.173826098
12373,1.133170128
12374,1.115875959
12375,1.116358042
12376,1.116346836
12377,1.149409294
12378,1.07851243
12379,1.048889399
12380,1.179040551
12383,1.210663438
12384,1.080039859
12385,1.097105145
12386,1.136487961
12387,1.115598202
12388,1.079734325
12389,1.149481058
12391,1.092220902
12394,1.153255939
12395,1.207113504
12396,1.158684731
12397,1.111198664
12399,1.080497742
12400,1.040817499
12401,1.095246196
12402,1.117682219
12404,1.079698205
12406,1.118292332
12407,1.177905798
12408,1.155473232
12409,1.158068657
12410,1.140126705
12411,1.123791218
12412,1.090182185
12414,1.075374842
12415,1.265002966
12416,1.113973379
12417,1.094742537
12418,1.120875001
12420,1.13375473
12421,1.19366312
12422,1.098896384
12423,1.19647193
12424,1.241096854
12425,1.132431269
12426,1.17930305
12427,1.081205606
12428,1.079579234
12429,1.080966353
12430,1.133469701
12431,1.149233341
12432,1.207987547
12433,1.070838809
12434,1.162419796
12435,1.083685756
12436,1.099201798
12437,1.157511115
12438,1.056756258
12439,1.098709702
12440,1.122091293
12441,1.080390573
12442,1.136456013
12443,1.138947964
12444,1.060441494
12445,1.093780518
12447,1.157446265
12448,1.104174972
12449,1.036529541
12450,1.092257261
12451,1.059463739
12452,1.100338578
12453,1.094254732
12454,1.213255644
12456,1.076925993
12457,1.07748878
12458,1.08629179
12460,1.180327773
12461,1.09413147
12462,1.098458648
12463,1.101286292
12464,1.099268079
12465,1.114243269
12466,1.096691012
12467,1.183759212
12468,1.216291308
12469,1.092724681
12470,1.072404742
12471,1.154925466
12472,1.11768949
12474,1.078255415
12476,1.144803286
12477,1.060043097
12480,1.112518311
12481,1.103637815
12482,1.153574109
12483,1.075922251
12485,1.100544691
12486,1.123055577
12487,1.059500456
12488,1.051571846
12489,1.095096946
12490,1.120429516
12491,1.102369905
12493,1.114161253
12494,1.002156377
12495,1.117587566
12496,1.109650612
12497,1.248948097
12498,1.132466674
12499,1.133251429
12503,1.138741612
12504,1.094140887
12505,1.057534099
12506,1.145761847
12507,1.196251035
12508,1.092602491
12509,1.081292868
12510,1.062184691
12511,1.118082523
12513,1.178694248
12514,1.086426377
12515,1.097515106
12516,1.133775711
12517,1.117233992
12518,1.099116087
12519,1.140756607
12521,1.042431831
12522,1.15391314
12523,1.113794208
12524,1.121219754
12525,1.116900563
12530,1.098578572
12531,1.158986092
12532,1.098025918
12533,1.117852211
12534,1.213342905
12535,1.216363549
12536,1.152555823
12537,1.155660391
12538,1.021909237
12539,1.171896458
12541,1.148834467
12542,1.186453938
12543,1.060958982
12544,1.061090827
12545,1.121644616
12546,1.098563313
12547,1.147742987
12548,1.100309134
12549,1.065198898
12550,1.146569848
12551,1.117400646
12552,1.059322596
12555,1.113823891
12557,1.192449331
12558,1.183092952
12560,1.158415079
12562,1.176807165
12563,1.151912451
12564,1.104831934
12565,1.161085486
12566,1.134944201
12567,1.136819482
12568,1.160220146
12569,1.079809904
12570,1.112763286
12571,1.130976081
12572,1.079992533
12573,1.149477601
12574,1.137481689
12575,1.134929895
12576,1.137007356
12577,1.120269775
12578,1.132062435
12580,1.136823177
12582,1.073794961
12583,1.093966961
12584,1.088548899
12585,1.155852675
12590,1.139407992
12591,1.144415021
12592,1.155016661
12593,1.070752025
12594,1.136531115
12595,1.061273217
12597,1.137579799
12598,1.1140939
12599,1.133451462
12600,1.09899354
12601,1.154023886
12602,1.142941952
12604,1.124328613
12605,1.134334922
12606,1.095990658
12607,1.130044222
12609,1.098474503
12610,1.153883696
12611,1.153928757
12612,1.04070282
12613,1.138563395
12615,1.140432715
12616,1.079327822
12617,1.09499681
12618,1.199593067
12619,1.060883522
12620,1.074541569
12621,1.083383918
12623,1.134435415
12624,1.113018155
12625,1.096897006
12627,1.132080078
12628,1.180753469
12629,1.119126678
12631,1.15845871
12632,1.121061325
12633,1.131228447
12634,1.11826086
12636,1.135612726
12637,1.075054884
12638,1.136856556
12639,1.13603723
12640,1.099267006
12641,1.189344883
12642,1.116111636
12643,1.159012794
12644,1.185618877
12645,1.060272455
12646,1.147814035
12647,1.121707678
12648,1.150160432
12649,1.057546377
12652,1.097100377
12653,1.030490637
12654,1.081032991
12655,1.136505008
12656,1.170386314
12657,1.228216052
12658,1.136716127
12659,1.115254164
12660,1.055616379
12661,1.091253042
12663,1.100630403
12664,1.150722742
12665,1.060347795
12666,1.126275778
12667,1.138104916
12668,1.060239792
12669,1.04168582
12670,1.150466561
12671,1.175379038
12674,1.099251151
12675,1.096120954
12676,1.103924513
12677,1.105078459
12678,1.121137142
12679,1.08152318
12680,1.075092554
12681,1.083982587
12682,1.075962424
12683,1.119475603
12684,1.091728568
12685,1.116881371
12686,1.183957458
12687,1.075124145
12688,1.059813499
12691,1.113945007
12692,1.115368485
12693,1.056602001
12696,1.156126857
12698,1.191187501
12699,1.118063211
12700,1.077124596
12701,1.185278773
12702,1.098758578
12703,1.078101993
12704,1.135497332
12705,1.252199888
12706,1.19915092
12707,1.168261409
12708,1.098508239
12709,1.080371976
12710,1.110266209
12711,1.119055033
12712,1.079130888
12713,1.116751909
12714,1.183139801
12715,1.130750179
12717,1.139896154
12718,1.059662819
12719,1.068549633
12720,1.17275691
12722,1.089088798
12723,1.10419631
12724,1.222627163
12725,1.134594202
12727,1.101014376
12728,1.107057691
12729,1.181662798
12730,1.097134829
12732,1.117646456
12735,1.186967015
12736,1.119681239
12737,1.114474297
12738,1.10828495
12741,1.136773825
12742,1.133301616
12744,1.148352027
12745,1.079524398
12746,1.096551418
12748,1.150890589
12749,1.072561026
12750,1.174185395
12751,1.172910571
12753,1.118364573
12754,1.098684788
12755,1.165794134
12757,1.084088206
12758,1.172701597
12759,1.117794394
12760,1.119330049
12762,1.293204308
12763,1.083408356
12764,1.204317093
12765,1.137788892
12766,1.175786257
12767,1.097036362
12768,1.097265959
12769,1.141112566
12771,1.109730005
12772,1.104730844
12774,1.259109497
12775,1.06743288
12777,1.082440138
12778,1.179917336
12780,1.116987705
12781,1.208025694
12782,1.080320239
12783,1.097111225
12784,1.103361368
12786,1.13039124
12787,1.220059991
12788,1.08954978
12789,1.133736491
12790,1.098178148
12792,1.137923956
12793,1.105755329
12794,1.132680416
12795,1.096203566
12796,1.103240252
12798,1.169515729
12799,1.128316402
12800,1.081285119
12801,1.140222669
12802,1.122758985
12803,1.076905489
12804,1.154399395
12805,1.181693316
12806,1.131394148
12807,1.131124973
12808,1.098690867
12810,1.158368587
12811,1.173101306
12812,1.139725924
12813,1.12355566
12814,1.04074049
12815,1.152072191
12816,1.11883831
12817,1.159057021
12818,1.22121644
12819,1.15397191
12820,1.181891322
12821,1.081037998
12823,1.114897966
12825,1.150207758
12826,1.055778742
12827,1.118181944
12828,1.173786998
12829,1.116458416
12831,1.15926075
12832,1.153800368
12833,1.129038334
12836,1.096978545
12837,1.099403024
12838,1.061653376
12839,1.117980599
12841,1.063031912
12842,1.066671848
12843,1.176029086
12844,1.137085676
12845,1.026718736
12847,1.133221149
12849,1.041999817
12853,1.127477527
12854,1.145890713
12855,1.061678648
12856,1.148427963
12857,1.192237854
12858,1.084683418
12859,1.022342205
12860,1.129303217
12861,1.150213003
12862,1.074321747
12863,1.13062489
12864,1.099002361
12865,1.112285852
12866,1.122647762
12867,1.121516466
12868,1.119431019
12869,1.173864603
12870,1.157827139
12873,1.161373496
12874,1.118486762
12876,1.064763427
12877,1.144447207
12879,1.136296511
12880,1.136380315
12882,1.132351398
12883,1.133867502
12884,1.058995247
12885,1.13676703
12886,1.139989495
12887,1.09502542
12888,1.078126907
12889,1.095285654
12890,1.058363438
12891,1.098917723
12892,1.093423367
12894,1.167659402
12895,1.097894073
12896,1.13656652
12897,1.099447608
12898,1.157301903
12899,1.119596958
12900,1.094778776
12901,1.082755446
12902,1.093624711
12903,1.099371552
12904,1.162746191
12907,1.05899322
12908,1.147832751
12909,1.162498593
12910,1.175937295
12912,1.150146961
12913,1.188505888
12914,1.060903192
12915,1.139509439
12916,1.063643932
12917,1.026576996
12918,1.074685812
12919,1.205444336
12920,1.197825789
12921,1.090646029
12922,1.121323943
12923,1.060029984
12924,1.079159856
12925,1.094988227
12926,1.194055319
12927,1.131372452
12928,1.113139033
12929,1.196545362
12930,1.135578513
12931,1.151420355
12935,1.111420751
12936,1.053062916
12937,1.081570029
12938,1.11246109
12939,1.224332571
12940,1.111394405
12941,1.042157412
12942,1.240144253
12943,1.099079967
12944,1.13750422
12945,1.097773552
12946,1.17532897
12947,1.080538273
12948,1.111532807
12949,1.060726881
12950,1.098506689
12951,1.152304769
12952,1.077591777
12953,1.061877489
12954,1.120753527
12955,1.06954062
12956,1.188301206
12957,1.097774625
12958,1.16064024
12960,1.063475847
12961,1.112444282
12962,1.016278028
12963,1.120844245
12964,1.197093248
12965,1.13795805
12966,1.138481259
12967,1.144348264
12968,1.227784991
12970,1.085020542
12971,1.17791152
12972,1.11922729
12973,1.056459308
12974,1.174220204
12975,1.097479343
12976,1.233769178
12977,1.116274238
12979,1.176105618
12980,1.07209146
12981,1.096519709
12983,1.109990835
12985,1.09678638
12988,1.08629334
12990,1.139208078
12991,1.073801637
12993,1.104570031
12994,1.086498141
12995,1.132670879
12997,1.076392174
12999,1.103325367
13000,1.074613571
13001,1.073381186
13002,1.195034623
13003,1.121443629
13004,1.212692261
13006,1.137172222
13007,1.176797509
13008,1.177078605
13009,1.117516637
13010,1.136777282
13011,1.165934563
13012,1.097037554
13014,1.135082722
13015,1.106581211
13016,1.079191566
13017,1.137244463
13018,1.188992381
13019,1.07989645
13020,1.200340271
13022,1.144133091
13023,1.083780169
13024,1.115911603
13025,1.144975543
13026,1.128949523
13027,1.137045741
13028,1.156164289
13029,1.163773775
13031,1.061090231
13032,1.061439991
13033,1.077654362
13034,1.08199203
13035,1.123781562
13037,1.221741796
13038,1.117702127
13039,1.169748902
13041,1.053007841
13042,1.133380175
13043,1.152286291
13045,1.098183751
13046,1.138952136
13047,1.094119787
13049,1.126691937
13051,1.112985969
13054,1.097543359
13055,1.099423766
13056,1.14776659
13057,1.125230312
13058,1.150113821
13059,1.132219076
13060,1.081564426
13061,1.135989785
13062,1.041748047
13063,1.112183094
13064,1.079222679
13065,1.11305213
13066,1.215509653
13068,1.079666376
13069,1.12620306
13070,1.152802587
13071,1.21266818
13072,1.153572083
13073,1.095836043
13074,1.120259285
13075,1.112603784
13076,1.095589161
13077,1.104703188
13078,1.136122465
13080,1.074485064
13081,1.129647613
13083,1.138029695
13084,1.171344399
13085,1.079068899
13087,1.060743093
13089,1.077805042
13090,1.111948133
13091,1.097928166
13092,1.15743804
13093,1.136555433
13095,1.11553216
13096,1.13069582
13097,1.121550798
13098,1.177384615
13099,1.170276761
13100,1.129579782
13102,1.138221979
13103,1.125148058
13105,1.12097168
13106,1.119453192
13107,1.081650257
13108,1.131971359
13109,1.096233368
13110,1.125344515
13111,1.060177565
13112,1.162311196
13113,1.118836522
13114,1.225243449
13115,1.077969074
13116,1.117138982
13117,1.243149638
13118,1.076903701
13119,1.077544451
13120,1.343817711
13122,1.153770566
13123,1.17413187
13124,1.135216951
13125,1.079831719
13126,1.049564242
13127,1.117668629
13128,1.131661057
13129,1.15245223
13130,1.185985923
13131,1.07408309
13132,1.046569109
13133,1.160998106
13134,1.084290743
13135,1.044902563
13136,1.110114574
13137,1.084023595
13138,1.248368025
13139,1.18290627
13140,1.081201196
13141,1.098002672
13142,1.11752069
13143,1.119502425
13144,1.132633567
13145,1.129966974
13146,1.25752759
13147,1.164675236
13149,1.102445722
13150,1.06690824
13151,1.098479629
13152,1.066748381
13153,1.099015474
13154,1.115136147
13155,1.133926749
13157,1.150554299
13158,1.016770363
13159,1.1123873
13160,1.021075487
13162,1.157284021
13163,1.105331779
13164,1.098894835
13165,1.079050183
