Step,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MIN,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MAX
781,0.292083651,0.292083651,0.292083651
783,0.022548664,0.022548664,0.022548664
784,0.29459092,0.29459092,0.29459092
785,0.031723473,0.031723473,0.031723473
786,0.113425769,0.113425769,0.113425769
787,0.046285603,0.046285603,0.046285603
788,0.051710855,0.051710855,0.051710855
789,0.272058189,0.272058189,0.272058189
790,0.048869777,0.048869777,0.048869777
791,0.028431412,0.028431412,0.028431412
792,0.009029001,0.009029001,0.009029001
793,0.042021878,0.042021878,0.042021878
794,0.020677146,0.020677146,0.020677146
795,0.285223424,0.285223424,0.285223424
796,0.066744648,0.066744648,0.066744648
797,0.014377325,0.014377325,0.014377325
798,0.026907494,0.026907494,0.026907494
799,0.00509278,0.00509278,0.00509278
800,0.008858849,0.008858849,0.008858849
801,0.039801642,0.039801642,0.039801642
802,0.266081125,0.266081125,0.266081125
803,0.008411368,0.008411368,0.008411368
804,0.053786993,0.053786993,0.053786993
807,0.022603253,0.022603253,0.022603253
808,0.2962901,0.2962901,0.2962901
810,0.030956903,0.030956903,0.030956903
812,0.003903987,0.003903987,0.003903987
813,0.022655958,0.022655958,0.022655958
815,0.012335097,0.012335097,0.012335097
816,0.007595575,0.007595575,0.007595575
817,0.294604897,0.294604897,0.294604897
818,0.025760572,0.025760572,0.025760572
819,0.018364251,0.018364251,0.018364251
820,0.007682978,0.007682978,0.007682978
821,0.022294905,0.022294905,0.022294905
822,0.057043359,0.057043359,0.057043359
823,0.300819457,0.300819457,0.300819457
824,0.2665371,0.2665371,0.2665371
825,0.013159931,0.013159931,0.013159931
827,0.017872915,0.017872915,0.017872915
828,0.011191405,0.011191405,0.011191405
829,0.26036945,0.26036945,0.26036945
830,0.009354546,0.009354546,0.009354546
831,0.256751418,0.256751418,0.256751418
833,0.019554198,0.019554198,0.019554198
834,0.004233109,0.004233109,0.004233109
835,0.056232136,0.056232136,0.056232136
837,0.0039733,0.0039733,0.0039733
838,0.008446933,0.008446933,0.008446933
839,0.026558861,0.026558861,0.026558861
840,0.03781791,0.03781791,0.03781791
841,0.284956276,0.284956276,0.284956276
842,0.003391314,0.003391314,0.003391314
843,0.006896992,0.006896992,0.006896992
844,0.025802653,0.025802653,0.025802653
845,0.02462028,0.02462028,0.02462028
846,0.044034958,0.044034958,0.044034958
847,0.007199361,0.007199361,0.007199361
848,0.008252512,0.008252512,0.008252512
849,0.015935153,0.015935153,0.015935153
850,0.082893454,0.082893454,0.082893454
851,0.25688377,0.25688377,0.25688377
853,0.015020085,0.015020085,0.015020085
856,0.043947242,0.043947242,0.043947242
857,0.003564171,0.003564171,0.003564171
858,0.006943483,0.006943483,0.006943483
859,0.007260165,0.007260165,0.007260165
860,0.01267104,0.01267104,0.01267104
861,0.259918064,0.259918064,0.259918064
862,0.003489082,0.003489082,0.003489082
864,0.300899267,0.300899267,0.300899267
865,0.007989561,0.007989561,0.007989561
866,0.007904734,0.007904734,0.007904734
867,0.012683395,0.012683395,0.012683395
868,0.512396216,0.512396216,0.512396216
869,0.014656437,0.014656437,0.014656437
870,0.009452382,0.009452382,0.009452382
871,0.012064752,0.012064752,0.012064752
872,0.029402776,0.029402776,0.029402776
873,0.023398474,0.023398474,0.023398474
874,0.014920047,0.014920047,0.014920047
876,0.015101291,0.015101291,0.015101291
877,0.007233526,0.007233526,0.007233526
878,0.259715229,0.259715229,0.259715229
879,0.016500147,0.016500147,0.016500147
880,0.046739683,0.046739683,0.046739683
881,0.083628841,0.083628841,0.083628841
883,0.252617449,0.252617449,0.252617449
884,0.029386343,0.029386343,0.029386343
885,0.029251521,0.029251521,0.029251521
886,0.022887986,0.022887986,0.022887986
887,0.00731782,0.00731782,0.00731782
889,0.020581705,0.020581705,0.020581705
891,0.002667676,0.002667676,0.002667676
892,0.252340883,0.252340883,0.252340883
893,0.276603729,0.276603729,0.276603729
894,0.003083006,0.003083006,0.003083006
896,0.289592862,0.289592862,0.289592862
897,0.004212266,0.004212266,0.004212266
898,0.015953736,0.015953736,0.015953736
899,0.256477296,0.256477296,0.256477296
901,0.018355219,0.018355219,0.018355219
902,0.010417726,0.010417726,0.010417726
903,0.016013663,0.016013663,0.016013663
905,0.019214259,0.019214259,0.019214259
907,0.010622368,0.010622368,0.010622368
910,0.011501522,0.011501522,0.011501522
911,0.018669069,0.018669069,0.018669069
912,0.016011879,0.016011879,0.016011879
913,0.010878306,0.010878306,0.010878306
914,0.392261893,0.392261893,0.392261893
915,0.257951707,0.257951707,0.257951707
916,0.256383359,0.256383359,0.256383359
918,0.028410744,0.028410744,0.028410744
919,0.272296488,0.272296488,0.272296488
920,0.006825783,0.006825783,0.006825783
921,0.265223742,0.265223742,0.265223742
922,0.264722049,0.264722049,0.264722049
923,0.273422539,0.273422539,0.273422539
924,0.003120998,0.003120998,0.003120998
925,0.266249686,0.266249686,0.266249686
926,0.255853117,0.255853117,0.255853117
927,0.014564391,0.014564391,0.014564391
928,0.006869229,0.006869229,0.006869229
930,0.017741315,0.017741315,0.017741315
931,0.323350847,0.323350847,0.323350847
932,0.011449181,0.011449181,0.011449181
934,0.020214237,0.020214237,0.020214237
935,0.003086817,0.003086817,0.003086817
936,0.264349163,0.264349163,0.264349163
937,0.010444892,0.010444892,0.010444892
938,0.257060051,0.257060051,0.257060051
939,0.007574831,0.007574831,0.007574831
940,0.283334941,0.283334941,0.283334941
941,0.007463179,0.007463179,0.007463179
943,0.002847536,0.002847536,0.002847536
945,0.017068561,0.017068561,0.017068561
946,0.287527621,0.287527621,0.287527621
947,0.007395436,0.007395436,0.007395436
948,0.255268127,0.255268127,0.255268127
949,0.066738948,0.066738948,0.066738948
950,0.01539677,0.01539677,0.01539677
951,0.010117629,0.010117629,0.010117629
952,0.259258658,0.259258658,0.259258658
953,0.006619272,0.006619272,0.006619272
954,0.022046091,0.022046091,0.022046091
955,0.006924503,0.006924503,0.006924503
956,0.259649187,0.259649187,0.259649187
957,0.027316751,0.027316751,0.027316751
958,0.00321206,0.00321206,0.00321206
959,0.332628548,0.332628548,0.332628548
960,0.021970917,0.021970917,0.021970917
961,0.00999904,0.00999904,0.00999904
962,0.029305873,0.029305873,0.029305873
963,0.00867097,0.00867097,0.00867097
964,0.256807566,0.256807566,0.256807566
965,0.008298587,0.008298587,0.008298587
966,0.010300696,0.010300696,0.010300696
967,0.029794808,0.029794808,0.029794808
968,0.03195079,0.03195079,0.03195079
969,0.007697659,0.007697659,0.007697659
970,0.00594339,0.00594339,0.00594339
972,0.257776886,0.257776886,0.257776886
974,0.255740285,0.255740285,0.255740285
975,0.007387388,0.007387388,0.007387388
977,0.030144865,0.030144865,0.030144865
978,0.012655424,0.012655424,0.012655424
979,0.024867903,0.024867903,0.024867903
980,0.038682841,0.038682841,0.038682841
982,0.010088972,0.010088972,0.010088972
983,0.033414751,0.033414751,0.033414751
984,0.258666039,0.258666039,0.258666039
985,0.01749678,0.01749678,0.01749678
986,0.034156036,0.034156036,0.034156036
987,0.019140521,0.019140521,0.019140521
988,0.020020364,0.020020364,0.020020364
990,0.002764544,0.002764544,0.002764544
991,0.028812069,0.028812069,0.028812069
992,0.012061116,0.012061116,0.012061116
993,0.028591534,0.028591534,0.028591534
995,0.006747426,0.006747426,0.006747426
996,0.012294403,0.012294403,0.012294403
997,0.020797025,0.020797025,0.020797025
1000,0.014704217,0.014704217,0.014704217
1001,0.023533955,0.023533955,0.023533955
1002,0.251594275,0.251594275,0.251594275
1004,0.005585911,0.005585911,0.005585911
1005,0.298745722,0.298745722,0.298745722
1006,0.028896295,0.028896295,0.028896295
1007,0.024584023,0.024584023,0.024584023
1008,0.011398097,0.011398097,0.011398097
1009,0.015385959,0.015385959,0.015385959
1010,0.003419008,0.003419008,0.003419008
1011,0.009855189,0.009855189,0.009855189
1012,0.039500333,0.039500333,0.039500333
1013,0.01768584,0.01768584,0.01768584
1014,0.028394906,0.028394906,0.028394906
1016,0.011957896,0.011957896,0.011957896
1017,0.009921302,0.009921302,0.009921302
1021,0.014269116,0.014269116,0.014269116
1022,0.034357399,0.034357399,0.034357399
1024,0.03007233,0.03007233,0.03007233
1026,0.013028696,0.013028696,0.013028696
1027,0.014115453,0.014115453,0.014115453
1028,0.017315764,0.017315764,0.017315764
1029,0.0064233,0.0064233,0.0064233
1030,0.266572267,0.266572267,0.266572267
1031,0.019259874,0.019259874,0.019259874
1032,0.047280677,0.047280677,0.047280677
1033,0.013463922,0.013463922,0.013463922
1034,0.035839714,0.035839714,0.035839714
1035,0.26980406,0.26980406,0.26980406
1037,0.25521791,0.25521791,0.25521791
1038,0.259177238,0.259177238,0.259177238
1040,0.023813033,0.023813033,0.023813033
1041,0.002118393,0.002118393,0.002118393
1042,0.005574359,0.005574359,0.005574359
1043,0.267242998,0.267242998,0.267242998
1045,0.275663555,0.275663555,0.275663555
1046,0.26898855,0.26898855,0.26898855
1047,0.055786893,0.055786893,0.055786893
1048,0.01316662,0.01316662,0.01316662
1049,0.010345861,0.010345861,0.010345861
1050,0.005666303,0.005666303,0.005666303
1051,0.016653433,0.016653433,0.016653433
1053,0.010094737,0.010094737,0.010094737
1054,0.012395878,0.012395878,0.012395878
1055,0.002653257,0.002653257,0.002653257
1056,0.264327198,0.264327198,0.264327198
1057,0.024340611,0.024340611,0.024340611
1058,0.002474376,0.002474376,0.002474376
1059,0.509614468,0.509614468,0.509614468
1060,0.297070414,0.297070414,0.297070414
1061,0.03696112,0.03696112,0.03696112
1062,0.018986432,0.018986432,0.018986432
1064,0.002712188,0.002712188,0.002712188
1065,0.009453099,0.009453099,0.009453099
1066,0.02876555,0.02876555,0.02876555
1068,0.018170107,0.018170107,0.018170107
1069,0.020716475,0.020716475,0.020716475
1070,0.020712078,0.020712078,0.020712078
1071,0.00491709,0.00491709,0.00491709
1072,0.282478511,0.282478511,0.282478511
1075,0.043088533,0.043088533,0.043088533
1076,0.005767975,0.005767975,0.005767975
1077,0.256106198,0.256106198,0.256106198
1078,0.010764448,0.010764448,0.010764448
1080,0.00275547,0.00275547,0.00275547
1081,0.016889634,0.016889634,0.016889634
1082,0.254790485,0.254790485,0.254790485
1083,0.028040802,0.028040802,0.028040802
1085,0.251151264,0.251151264,0.251151264
1086,0.020628102,0.020628102,0.020628102
1088,0.258473516,0.258473516,0.258473516
1089,0.011287753,0.011287753,0.011287753
1090,0.002405543,0.002405543,0.002405543
1091,0.268459976,0.268459976,0.268459976
1092,0.284118652,0.284118652,0.284118652
1093,0.265375048,0.265375048,0.265375048
1094,0.005717245,0.005717245,0.005717245
1095,0.009807529,0.009807529,0.009807529
1096,0.006332876,0.006332876,0.006332876
1097,0.026615642,0.026615642,0.026615642
1098,0.020897908,0.020897908,0.020897908
1099,0.006548433,0.006548433,0.006548433
1100,0.005605844,0.005605844,0.005605844
1101,0.002300643,0.002300643,0.002300643
1102,0.015249816,0.015249816,0.015249816
1103,0.006355701,0.006355701,0.006355701
1104,0.010323285,0.010323285,0.010323285
1105,0.006307271,0.006307271,0.006307271
1107,0.032832596,0.032832596,0.032832596
1108,0.005322225,0.005322225,0.005322225
1109,0.023002842,0.023002842,0.023002842
1110,0.002176558,0.002176558,0.002176558
1111,0.053697433,0.053697433,0.053697433
1112,0.010869845,0.010869845,0.010869845
1113,0.042894498,0.042894498,0.042894498
1114,0.006775344,0.006775344,0.006775344
1115,0.006359298,0.006359298,0.006359298
1116,0.006642271,0.006642271,0.006642271
1117,0.037799887,0.037799887,0.037799887
1118,0.002661683,0.002661683,0.002661683
1119,0.01643669,0.01643669,0.01643669
1120,0.006338884,0.006338884,0.006338884
1121,0.062473696,0.062473696,0.062473696
1122,0.006555114,0.006555114,0.006555114
1123,0.036459062,0.036459062,0.036459062
1124,0.011383004,0.011383004,0.011383004
1125,0.027937636,0.027937636,0.027937636
1126,0.015081243,0.015081243,0.015081243
1128,0.005589194,0.005589194,0.005589194
1129,0.006247985,0.006247985,0.006247985
1130,0.02257804,0.02257804,0.02257804
1131,0.019232986,0.019232986,0.019232986
1132,0.018420652,0.018420652,0.018420652
1137,0.010263673,0.010263673,0.010263673
1138,0.019934641,0.019934641,0.019934641
1139,0.259565592,0.259565592,0.259565592
1140,0.037007768,0.037007768,0.037007768
1141,0.00620728,0.00620728,0.00620728
1142,0.006598467,0.006598467,0.006598467
1143,0.019624868,0.019624868,0.019624868
1144,0.255109817,0.255109817,0.255109817
1145,0.280891418,0.280891418,0.280891418
1146,0.006548162,0.006548162,0.006548162
1147,0.002112276,0.002112276,0.002112276
1148,0.021265097,0.021265097,0.021265097
1149,0.035384241,0.035384241,0.035384241
1150,0.014425091,0.014425091,0.014425091
1151,0.009417392,0.009417392,0.009417392
1152,0.041629475,0.041629475,0.041629475
1153,0.032345239,0.032345239,0.032345239
1154,0.038992282,0.038992282,0.038992282
1156,0.017515898,0.017515898,0.017515898
1157,0.010239414,0.010239414,0.010239414
1158,0.00592884,0.00592884,0.00592884
1159,0.265781313,0.265781313,0.265781313
1161,0.024554554,0.024554554,0.024554554
1162,0.065865688,0.065865688,0.065865688
1163,0.263343811,0.263343811,0.263343811
1164,0.007996772,0.007996772,0.007996772
1165,0.001892456,0.001892456,0.001892456
1168,0.032662779,0.032662779,0.032662779
1169,0.00193722,0.00193722,0.00193722
1170,0.005514794,0.005514794,0.005514794
1171,0.089554191,0.089554191,0.089554191
1172,0.007959434,0.007959434,0.007959434
1173,0.547472417,0.547472417,0.547472417
1174,0.262881666,0.262881666,0.262881666
1175,0.008120697,0.008120697,0.008120697
1177,0.292609185,0.292609185,0.292609185
1178,0.016043492,0.016043492,0.016043492
1179,0.256953388,0.256953388,0.256953388
1180,0.021206647,0.021206647,0.021206647
1181,0.016229779,0.016229779,0.016229779
1182,0.018629981,0.018629981,0.018629981
1183,0.313324809,0.313324809,0.313324809
1184,0.005865525,0.005865525,0.005865525
1186,0.005324674,0.005324674,0.005324674
1188,0.032145385,0.032145385,0.032145385
1189,0.008920926,0.008920926,0.008920926
1190,0.251954079,0.251954079,0.251954079
1192,0.015097369,0.015097369,0.015097369
1193,0.005365413,0.005365413,0.005365413
1194,0.280024409,0.280024409,0.280024409
1195,0.011668345,0.011668345,0.011668345
1196,0.024071503,0.024071503,0.024071503
1197,0.001757352,0.001757352,0.001757352
1198,0.021226536,0.021226536,0.021226536
1199,0.01370731,0.01370731,0.01370731
1200,0.008133817,0.008133817,0.008133817
1201,0.005355465,0.005355465,0.005355465
1202,0.002025702,0.002025702,0.002025702
1203,0.003231633,0.003231633,0.003231633
1204,0.005312214,0.005312214,0.005312214
1205,0.031906463,0.031906463,0.031906463
1206,0.254157275,0.254157275,0.254157275
1207,0.021598367,0.021598367,0.021598367
1208,0.017330926,0.017330926,0.017330926
1209,0.016934576,0.016934576,0.016934576
1210,0.030800575,0.030800575,0.030800575
1211,0.030546296,0.030546296,0.030546296
1212,0.021259679,0.021259679,0.021259679
1213,0.295309544,0.295309544,0.295309544
1215,0.025357798,0.025357798,0.025357798
1216,0.038967598,0.038967598,0.038967598
1217,0.257793039,0.257793039,0.257793039
1218,0.26269415,0.26269415,0.26269415
1220,0.29432109,0.29432109,0.29432109
1221,0.262237847,0.262237847,0.262237847
1222,0.012792982,0.012792982,0.012792982
1223,0.017051347,0.017051347,0.017051347
1224,0.015075397,0.015075397,0.015075397
1225,0.013989764,0.013989764,0.013989764
1226,0.011403495,0.011403495,0.011403495
1227,0.263146639,0.263146639,0.263146639
1228,0.017925771,0.017925771,0.017925771
1229,0.014035501,0.014035501,0.014035501
1230,0.010470708,0.010470708,0.010470708
1231,0.009613906,0.009613906,0.009613906
1232,0.008889621,0.008889621,0.008889621
1233,0.016575158,0.016575158,0.016575158
1234,0.013467039,0.013467039,0.013467039
1235,0.009922951,0.009922951,0.009922951
1236,0.268708915,0.268708915,0.268708915
1237,0.001663415,0.001663415,0.001663415
1242,0.017954502,0.017954502,0.017954502
1243,0.01790493,0.01790493,0.01790493
1244,0.260619879,0.260619879,0.260619879
1245,0.035752177,0.035752177,0.035752177
1246,0.255297244,0.255297244,0.255297244
1247,0.019544853,0.019544853,0.019544853
1248,0.001806822,0.001806822,0.001806822
1249,0.006036885,0.006036885,0.006036885
1250,0.507302284,0.507302284,0.507302284
1251,0.268904567,0.268904567,0.268904567
1252,0.019305469,0.019305469,0.019305469
1254,0.029451694,0.029451694,0.029451694
1255,0.285031527,0.285031527,0.285031527
1256,0.005301324,0.005301324,0.005301324
1258,0.035823293,0.035823293,0.035823293
1259,0.006205483,0.006205483,0.006205483
1260,0.009215816,0.009215816,0.009215816
1261,0.008900583,0.008900583,0.008900583
1262,0.021041671,0.021041671,0.021041671
1263,0.01300214,0.01300214,0.01300214
1264,0.028314566,0.028314566,0.028314566
1265,0.263490856,0.263490856,0.263490856
1266,0.02375997,0.02375997,0.02375997
1267,0.008860697,0.008860697,0.008860697
1269,0.14911209,0.14911209,0.14911209
1270,0.006316609,0.006316609,0.006316609
1271,0.023668401,0.023668401,0.023668401
1272,0.002162052,0.002162052,0.002162052
1273,0.005581196,0.005581196,0.005581196
1274,0.003095506,0.003095506,0.003095506
1275,0.271619737,0.271619737,0.271619737
1276,0.14274618,0.14274618,0.14274618
1277,0.002189631,0.002189631,0.002189631
1278,0.006411219,0.006411219,0.006411219
1279,0.045217466,0.045217466,0.045217466
1280,0.08722657,0.08722657,0.08722657
1281,0.005463497,0.005463497,0.005463497
1282,0.010692259,0.010692259,0.010692259
1283,0.002124711,0.002124711,0.002124711
1284,0.005357346,0.005357346,0.005357346
1285,0.261297613,0.261297613,0.261297613
1286,0.053896844,0.053896844,0.053896844
1287,0.286610723,0.286610723,0.286610723
1288,0.009910419,0.009910419,0.009910419
1289,0.011832307,0.011832307,0.011832307
1290,0.01446711,0.01446711,0.01446711
1291,0.027569562,0.027569562,0.027569562
1292,0.007232507,0.007232507,0.007232507
1293,0.012943751,0.012943751,0.012943751
1294,0.018502522,0.018502522,0.018502522
1296,0.001977022,0.001977022,0.001977022
1297,0.001733281,0.001733281,0.001733281
1298,0.006026465,0.006026465,0.006026465
1299,0.010142545,0.010142545,0.010142545
1301,0.038472176,0.038472176,0.038472176
1302,0.009450709,0.009450709,0.009450709
1303,0.020452939,0.020452939,0.020452939
1304,0.2679528,0.2679528,0.2679528
1305,0.0052748,0.0052748,0.0052748
1306,0.0375496,0.0375496,0.0375496
1307,0.015789025,0.015789025,0.015789025
1308,0.02407695,0.02407695,0.02407695
1309,0.008344329,0.008344329,0.008344329
1310,0.019721884,0.019721884,0.019721884
1313,0.027020533,0.027020533,0.027020533
1314,0.264286965,0.264286965,0.264286965
