Step,class_contrastive_both_mod_single_label_imgs - train_rgb_class_pull_loss_rgb
1947,1.007055998
1948,0.515681505
1949,0.777559638
1950,0.261546463
1951,0.258999556
1952,0.011936685
1953,0.257920831
1954,0.265215129
1955,0.267837286
1956,0.25678274
1957,0.26169467
1958,0.00466737
1959,0.267643929
1961,0.019670254
1962,0.525792837
1964,0.258508772
1965,0.763217092
1966,0.774128556
1968,0.520523548
1969,1.00526154
1971,0.266060561
1972,0.311878324
1973,0.028269008
1974,0.759909749
1977,0.003477525
1978,0.254089504
1979,0.012098277
1980,0.821291983
1981,0.283853292
1982,0.261581093
1983,0.520599067
1984,0.004106051
1985,0.273067296
1986,0.256661862
1987,0.257757515
1988,0.256664664
1989,0.253899664
1990,0.510958374
1992,0.50684166
1993,0.251724601
1994,0.516966105
1995,0.27205953
1996,0.287326068
1998,0.003737481
1999,0.256863505
2000,0.008171072
2001,0.013444431
2002,0.261458039
2003,0.256010026
2004,0.031620014
2005,0.000886683
2006,0.27445367
2007,0.256771207
2008,0.25734821
2009,0.258177161
2010,0.258201689
2011,0.26631707
2012,0.266976178
2014,0.567867279
2015,0.008290105
2016,0.524721742
2017,0.254034191
2018,0.524040878
2020,0.509853065
2021,0.00068675
2022,0.253572226
2023,0.018911293
2026,0.026676357
2027,0.285784483
2028,0.177119613
2029,0.258712083
2030,0.00921119
2031,0.272002131
2032,0.280367702
2033,0.262765825
2034,0.503340125
2035,0.263385326
2036,0.262834251
2039,0.016639646
2040,0.254936099
2041,0.515844107
2042,0.759104669
2043,0.251505524
2044,0.152085155
2045,0.015017335
2046,0.001350355
2047,0.254079551
2048,0.525648415
2049,0.0043023
2050,0.508565307
2052,0.26410374
2053,0.265299201
2055,0.255319148
2056,0.258798242
2058,0.257237107
2060,0.025858209
2061,0.254977375
2062,0.509828627
2063,0.282391369
2064,0.272472829
2065,0.27410385
2066,0.758718014
2067,0.278276652
2068,0.513236046
2069,0.266480505
2070,0.511815012
2071,0.263519019
2072,0.525213242
2073,0.279327244
2074,0.267193794
2075,0.026133727
2076,0.013168912
2079,0.285603166
2081,0.514061332
2082,0.809812546
2083,0.005413873
2084,0.503752589
2085,0.270302743
2086,0.257520169
2087,0.007810601
2088,0.764485121
2089,0.253885031
2090,0.546626985
2091,0.522461891
2093,0.276114732
2094,0.280097812
2095,0.289869785
2096,0.287724376
2097,0.019035138
2098,0.254249871
2099,0.521385372
2101,0.290723175
2102,0.017311325
2103,0.50471282
2104,0.061605889
2106,0.049279947
2107,0.015892517
2108,0.54727453
2111,0.544689298
2112,0.267592072
2113,0.023904204
2114,0.512190998
2115,0.273947239
2116,0.024409462
2117,0.531407118
2118,0.266423851
2119,0.256423712
2121,0.001241659
2122,0.289012641
2123,0.553845406
2124,0.259714752
2125,0.250726372
2126,0.51960355
2127,0.527434349
2128,0.745666027
2130,0.277340084
2131,0.780724883
2133,0.579377234
2134,0.714697838
2135,0.960987687
2136,0.274011403
2137,0.005681658
2138,0.046856932
2139,0.255802542
2140,0.002330371
2141,0.25867486
2142,0.272389203
2143,0.00522549
2144,0.251917332
2145,0.005335441
2146,0.273100257
2147,0.512328267
2148,0.274627715
2149,0.008395293
2150,0.251650274
2151,0.514654696
2152,0.285653681
2153,0.297409952
2154,0.26172173
2155,0.02827348
2156,0.261393696
2157,0.009470783
2158,0.001295206
2160,0.017693259
2161,0.004068153
2162,0.272081852
2166,0.011601551
2167,0.649485767
2168,0.005673674
2170,0.30131644
2172,0.306893408
2174,0.029895814
2175,0.254771799
2176,0.018592302
2177,0.255320489
2178,0.016110444
2179,0.017262314
2181,0.265526175
2183,0.274310023
2184,0.254748583
2185,0.254521191
2187,0.288450658
2188,0.262051791
2189,0.255039275
2190,0.032484274
2191,0.013680419
2192,0.255094945
2193,0.264402092
2194,0.005148483
2195,0.763486862
2196,0.504345536
2197,0.013370841
2198,0.027294816
2199,0.012969235
2200,0.26199618
2201,0.258925378
2202,0.270943016
2203,0.265839964
2204,0.012346276
2205,0.777555764
2206,0.255376846
2208,0.005130485
2209,0.287138313
2211,0.016823215
2212,0.001458695
2214,0.008588505
2217,0.514926434
2218,0.033238534
2219,0.004312055
2220,0.507328749
2221,0.004994718
2222,0.009200001
2223,0.290322334
2224,0.53821826
2225,0.005199198
2228,0.25775364
2229,0.276519984
2230,0.78166151
2231,0.279071122
2232,0.000891078
2233,0.253841758
2234,0.250863254
2235,0.510818601
2236,0.021111429
2237,0.023204649
2238,0.016436996
2239,0.04040464
2241,0.254546344
2242,0.280348212
2243,0.019737575
2244,0.263685703
2245,0.50671494
2246,0.010810718
2247,0.017802356
2248,0.400576293
2249,0.261886626
2250,0.016837981
2252,0.011147364
2253,0.504302204
2254,0.00353603
2255,0.520217836
2256,0.511768758
2257,0.506817281
2258,0.270345777
2259,0.500651717
2261,0.281226665
2262,0.013948707
2263,0.762617707
2264,0.517970204
2266,0.003900244
2268,0.254623979
2269,0.001007405
2270,0.276513636
2271,0.008374517
2272,0.004299901
2273,0.016098712
2274,0.500450253
2275,0.263158172
2276,0.253940374
2277,0.283284545
2279,0.254290015
2280,0.275563389
2282,0.250632286
2283,0.002126915
2284,0.019294553
2285,0.250692576
2286,0.005967725
2287,0.00426591
2288,0.004875699
2289,0.503385246
2290,0.263361424
2291,0.000662874
2292,0.2648184
2293,0.264189005
2296,0.02818865
2298,0.270282686
2299,0.020136639
2300,0.258099079
2301,0.257602841
2302,0.007681726
2303,0.29454428
2304,0.273649722
2305,0.265680939
2306,0.500461102
2307,0.019434463
2308,0.023143131
2310,0.540219843
2311,0.267421931
2312,0.250523388
2314,0.316080749
2316,0.519678056
2317,0.274501026
2318,0.000739269
2319,0.757302701
2320,0.004842672
2322,0.753048658
2323,0.544345021
2324,0.0048773
2326,0.004849056
2327,0.250611037
2328,0.014905431
2329,0.293047279
2330,0.500323415
2331,0.53005445
2332,0.511222601
2334,0.286900789
2335,0.269073427
2336,0.039510608
2337,0.024034586
2338,0.012986812
2339,0.265978009
2340,0.261886954
2341,0.524354339
2342,0.254509419
2343,0.26588887
2346,0.015529299
2347,0.254430979
2350,0.268164784
2351,0.257396847
2352,0.271455377
2353,0.012594446
2354,0.004216765
2355,0.50749588
2356,0.25046277
2357,0.253480643
2358,0.518868208
2359,0.254531682
2360,0.251335889
2361,0.007472089
2362,0.013954578
2363,0.265314966
2364,0.272725582
2365,0.250498056
2366,0.003519446
2367,0.004387452
2368,0.256983101
2369,0.016754152
2370,0.02997636
2371,0.279148191
2372,0.250585049
2373,0.253478229
2374,0.277721405
2376,0.011211
2377,0.257309735
2378,0.000615339
2379,0.000598554
2380,0.004668427
2381,0.50316745
2383,0.000731614
2384,0.532163203
2385,0.27431196
2386,0.253949672
2387,0.003844259
2388,0.258068085
2389,0.011921151
2390,0.280034184
2391,0.529525042
2392,0.516053557
2393,0.266376108
2394,0.007847846
2396,0.262089103
2398,0.517609
2399,0.000626219
2400,0.261025429
2401,0.273443878
2403,0.518571973
2404,0.254802585
2405,0.003920969
2406,0.012513209
2407,0.27211991
2408,0.267592251
2409,0.254215807
2410,0.257745624
2411,0.018167278
2412,0.27132082
2413,0.00408865
2415,0.279830515
2416,0.003948309
2417,0.254508883
2418,0.008419618
2419,0.321751267
2420,0.250419259
2421,0.281427175
2422,0.008832214
2423,0.016132921
2424,0.270799547
2425,0.567438066
2426,0.257555932
2427,0.000544044
2428,0.000559562
2430,0.000611207
2431,0.528196216
2432,0.2569938
2433,0.263857186
2434,0.253923953
2436,0.274641424
2437,0.010119529
2439,0.008786215
2441,0.261486739
2443,0.007990088
2444,0.004008595
2445,0.004782812
2446,0.013207439
2447,0.010565151
2448,0.004002675
2449,0.296466857
2450,0.281998128
2451,0.254513294
2452,0.507915199
2454,0.274588019
2457,0.00403863
2462,0.500395
2463,0.25042209
2464,0.007753995
2465,0.273406774
2466,0.012521786
2467,0.257569253
2468,0.000586409
2469,0.525082171
2470,0.527191937
2471,0.004836786
2472,0.503609419
2473,0.253478676
2474,0.261027157
2475,0.262636155
2477,0.012157229
2478,0.254535198
2479,0.263731211
2480,0.530282617
2481,0.267325163
2484,0.014558375
2485,0.253934473
2486,0.50039345
2487,0.013644328
2489,0.000544677
2490,0.775244474
2491,0.026138783
2492,0.252187341
2493,0.516081572
2494,0.250359237
2495,0.253405958
2496,0.255110592
2497,0.077893831
2498,0.500273526
2499,0.250274748
2501,0.050038259
2502,0.000736071
2503,0.000516845
2505,0.262504369
2506,0.01157605
2507,0.515061438
2508,0.000514363
2509,0.011751243
2511,0.044020038
2512,0.285305411
2513,0.004000267
2515,0.012218163
2516,0.540679336
2517,0.541959405
2518,0.282813728
2521,0.000527854
2522,0.278308034
2523,0.507744551
2524,0.000591106
2525,0.500495017
2526,0.254090458
2527,0.25336805
2528,0.503163517
2529,0.261899889
2530,0.27052471
2531,0.008028401
2532,0.004492842
2533,0.539096892
2534,0.254510671
2535,0.277679533
2536,0.013299139
2538,0.022607191
2539,0.253689915
2540,0.000503981
2541,0.765682697
2542,0.531111658
2543,0.004603819
2544,0.250304163
2545,0.261519343
2546,0.508076847
2547,0.266893566
2548,0.250222057
2549,0.014079472
2550,0.250204146
2552,0.012483937
2553,0.008666252
2554,0.007839645
2556,0.552567124
2557,0.531948984
2558,0.015315551
2559,0.021870915
2560,0.506494761
2561,0.010978696
2563,0.509851515
2566,0.004301192
2567,0.012733471
2568,0.008349591
2570,0.254439741
2571,0.26682654
2572,0.293660313
2574,0.255586535
2575,0.274758369
2576,0.513444364
2577,0.019282352
2578,0.012820318
2579,0.024496984
2580,0.021238185
2581,0.007224274
2582,0.250151962
2583,0.008655078
2584,0.51185149
2585,0.259785891
2586,0.250460207
2587,0.257118791
2588,0.268433809
2589,0.532662809
2590,0.250337243
2592,0.523022056
2594,0.264221996
2595,0.252329528
2597,0.257775724
2598,0.26640889
2599,0.007884749
2600,0.002450171
2601,0.557280779
2602,0.010816874
2603,0.253768116
2604,0.010870241
2606,0.007482579
2607,0.769752622
2609,0.262275577
2610,0.270059377
2611,0.52478838
2612,0.517268479
2614,0.000431374
2615,0.030313777
2616,0.00712757
2617,0.015293948
2619,0.528022289
2620,0.000450115
2621,0.257405311
2622,0.031230565
2623,0.004495724
2624,0.25788942
2625,0.000481079
2626,0.296737224
2628,0.007900657
2629,0.004537167
2630,0.278208435
2631,0.26647374
2632,0.015892807
2633,0.262535334
2634,0.519043863
2636,0.007657907
2637,0.253778279
2638,0.26495567
2640,0.00044783
2641,0.011624707
2642,0.056657542
2643,0.524005294
2644,0.759318113
2646,0.546197653
2648,0.007829386
2649,0.004380445
2650,0.27687186
2651,0.321195215
2652,0.000434457
2653,0.515651584
2654,0.266129494
2656,0.004371871
2657,0.273828328
2658,0.270699322
2660,0.25036183
2661,0.277054846
2662,0.512831569
2663,0.286459446
2664,0.257338673
2665,0.03613966
2666,0.016528871
2667,0.004476279
2668,0.250341833
2669,0.012234156
2671,0.522612751
2673,0.015694125
2674,0.515793622
2675,0.074034683
2676,0.000572584
2677,0.261572182
2678,0.271083117
2679,0.030833023
2680,0.274044454
2681,0.003959718
2683,0.254157931
2684,0.517044306
2685,0.537647903
2686,0.250388235
2687,0.016212963
2688,0.02429137
2689,0.016979907
2690,0.004449489
2691,0.258313477
2692,0.027222857
2693,0.007859338
2694,0.020810347
2695,0.529305875
2697,0.515696168
2698,0.507054448
2700,0.012493353
2702,0.013808512
2703,0.009642338
2705,0.313301563
2706,0.01419483
2707,0.254530519
2709,0.266194075
2711,0.007363683
2713,0.026310593
2714,0.516369939
2715,0.262299836
2716,0.266367048
2717,0.003878145
2718,0.250204355
2719,0.004104809
2720,0.021450808
2721,0.02300439
2722,0.011729754
2723,0.756497562
2724,0.275194734
2725,0.514498889
2727,0.007960754
2728,0.041623443
2730,0.000452201
2731,0.503625751
2732,0.016022228
2733,0.257710218
2734,0.270948142
2735,0.506110847
2736,0.274187773
2737,0.279175401
2738,0.295527935
2739,0.012126403
2740,0.261026025
2742,0.003721214
2743,0.510614753
2744,0.250298589
2745,0.311027557
2746,0.273152709
2747,0.257089764
2748,0.011662934
2749,0.324890792
2750,0.250298887
2751,0.526052833
2752,0.506529331
2755,0.021595964
2756,0.517769039
2757,0.509450078
2758,0.273900867
2759,0.007400745
2760,0.507811189
2761,0.250324309
2762,0.260755837
2763,0.279942542
2764,0.025197515
2765,0.771361351
2766,0.003106154
2767,0.260616779
2768,0.278177768
2769,0.254387558
2770,0.008452882
2771,0.258018464
2772,0.256930381
2773,0.000398287
2775,0.514883161
2776,0.759651184
2777,0.003837636
2778,0.253943622
2779,0.258768171
2781,0.260472089
2782,0.260503411
2783,0.032302048
2784,0.253575027
2785,0.253616095
2786,0.257768035
2787,0.510134578
2788,0.261869341
2790,0.274505675
2791,0.021719195
2792,0.00924688
2793,0.022420846
2794,0.257878035
2795,0.250339597
2796,0.013785984
2797,0.524325073
2798,0.014751425
2801,0.000353619
2803,0.516537368
2804,0.074977681
2805,0.531104743
2806,0.004369184
2808,0.291422606
2809,0.515693665
2810,0.26737541
2811,0.029529681
2813,0.007983121
2814,0.253388107
2815,0.000441859
2816,0.278803349
2817,0.265790284
2818,0.507094979
2819,0.264089465
2821,0.253909409
2822,0.254339188
2823,0.257157534
2825,0.003870071
2826,0.011377534
2827,0.267962545
2828,0.256975055
2829,0.00393578
2830,0.256993115
2831,0.278880268
2832,0.257027298
2833,0.253668189
2835,0.274046063
2837,0.257771879
2838,0.004452104
2839,0.019160502
2840,0.25722453
2841,0.007496371
2842,0.000370352
2843,0.253657073
2844,0.250300109
2845,0.001300795
2846,0.353828818
2847,0.279968023
2849,0.000355976
2850,0.273645431
2851,0.257878423
2853,0.250302017
2854,0.775081158
2855,1.008688927
2856,0.003951449
2858,0.540657759
2859,0.268008232
2860,0.30196178
2862,0.512632072
2863,0.503516912
2864,0.008447817
2865,0.010766727
2866,0.264286697
2867,0.26127407
2868,0.253981769
2869,0.524330378
2870,0.502970755
2871,0.275017858
2872,0.798475683
2874,0.011918168
2875,0.276414543
2877,0.00764611
2878,0.262102991
2879,0.253703564
2880,0.267353773
2881,0.003937385
2882,0.003802697
2884,0.290238947
2885,0.279168695
2886,0.317072332
2889,0.268612385
2891,0.254294306
2892,0.268414766
2893,0.54140985
2894,0.524921656
2895,0.011451588
2896,0.00783053
2898,0.043535426
2900,0.264027297
2901,0.507503867
2902,0.250239462
2904,0.515037656
2905,0.258335084
2906,0.00940349
2907,0.318527311
2908,0.254258245
2911,0.752887726
2912,0.254296124
2913,0.535793245
2914,0.253730983
2917,0.026865583
2918,0.260598689
2919,0.022988696
2920,0.524539769
2921,0.059844416
2922,0.257081121
2923,0.007201407
2924,0.253050178
2925,0.285145551
2927,0.53648597
2928,0.253706813
2930,0.26462388
2931,0.007226469
2932,0.00956629
2933,0.003826808
2935,0.271481603
2936,0.266275942
2937,0.024764057
2938,0.252990097
2941,0.000328604
2943,0.016013924
2944,0.253687769
2947,0.542214513
2949,0.511858881
2950,0.007742636
2952,0.024945522
2953,0.043104719
2954,0.257532865
2955,0.506318092
2957,0.000343358
2958,0.25371933
2959,0.252792984
2960,0.25278759
2962,0.511601925
2963,0.256618053
2965,0.010970129
2966,0.259429336
2967,0.004367375
2968,0.027226236
2970,0.010713632
2971,0.01900446
2972,0.261089802
2973,0.257928073
2974,0.271037489
2976,0.506529093
2977,0.022905033
2978,0.013616037
2979,0.02172124
2981,0.260651469
2982,0.014965831
2983,0.013560654
2984,0.516878724
2985,0.26810661
2986,0.51338321
2987,0.015407198
2988,0.261809438
2989,0.782480419
2990,0.506900311
2991,0.257370323
2993,0.279984146
2994,0.26415956
2995,0.007217699
2997,0.250289589
2999,0.279702812
3000,0.268157899
3002,0.515358567
3003,0.068169661
3005,0.282024533
3006,0.148947313
3007,0.258006543
3008,0.087104842
3009,0.256788254
3010,0.261048585
3011,0.034884091
3012,0.281981915
3014,0.258776248
3015,0.277813882
3016,0.023175927
3017,0.015606746
3018,0.257816702
3019,0.003909756
3021,0.540646195
3022,0.528242648
3024,0.261950284
3025,0.253679812
3026,0.004290559
3027,0.256913126
3028,0.536699831
3029,0.510900497
3030,0.012021203
3031,0.289737672
3033,0.01465155
3034,0.268706352
3035,0.256445259
3036,0.274520487
3037,0.538362801
3038,0.035111539
3039,0.514558196
3041,0.254343569
3042,0.000315119
3043,0.272696376
3044,0.032197095
3045,0.006720588
3046,0.019423952
3047,0.253109217
3048,0.250320584
3051,0.271014869
3052,0.262399167
3053,0.54638809
3054,0.506590784
3055,0.00763409
3056,0.269396424
3057,0.014129227
3058,0.253149599
3059,0.000371681
3060,0.265301794
3061,0.265827984
3062,0.269051999
3063,0.00376821
3064,0.506578803
3066,0.291639566
3067,0.525891006
3068,0.253237873
3069,0.515038729
3070,0.560985565
3071,0.511690557
3072,0.519219398
3073,0.263173789
3074,0.017748898
3075,0.005162126
3076,0.510597944
3078,0.003849861
3079,0.015332137
3081,0.274285614
3082,0.014685402
3083,0.515603185
3085,0.263913929
3086,0.563096166
3087,0.261938542
3088,0.017714927
3089,0.016687028
3090,0.502949834
3091,0.062323146
3092,0.256439775
3093,0.511754692
3094,0.00039233
3095,0.254360437
3096,0.000328288
3097,0.260558665
3098,0.537579775
3099,0.265265822
3100,0.257684916
3101,0.261946172
3102,0.277669847
3103,0.0055356
3105,0.00031861
3106,0.018043593
3107,0.012322843
3108,0.003174715
3109,0.258117944
3110,0.257271767
3111,0.506181479
3112,0.749770761
3115,0.013914424
3116,0.028219778
3117,0.512902379
3118,0.504129291
3119,0.523806334
3120,0.257543296
3121,0.533779681
3122,0.285439491
3123,0.053159967
3124,0.258389831
3125,0.004447865
3126,0.266452044
3128,0.299738646
3129,0.537569702
3130,0.50640285
3132,0.250264555
3133,0.025518205
3135,0.326517165
3136,0.518636167
3137,0.253304362
3138,0.256574482
3139,0.009429474
3140,0.504121184
3141,0.250494421
3142,0.036324505
3143,0.82411772
3144,0.012209247
3145,0.513637066
3146,0.538804889
3147,0.277827591
3149,0.059978373
3150,0.250201762
3151,0.266148925
3152,0.011929954
3153,0.003760417
3154,0.293228805
3155,0.502940416
3156,0.515081823
3157,0.259854436
3160,0.50417918
3161,0.274390727
3162,0.017972954
3163,0.253239006
3164,0.272147357
3165,0.522645295
3166,0.275479734
3167,0.003823383
3168,0.528197527
3169,0.039102428
3170,0.018254042
3171,0.260542005
3172,0.500169992
3173,0.263154745
3174,0.522025466
3175,0.000293205
3176,0.012237357
3177,0.011043767
3178,0.021126516
3179,0.517428041
3180,0.257148206
3181,0.014610708
3182,0.000417849
3183,0.011194534
3184,0.262911946
3186,0.26508075
3188,0.278322548
3190,0.76422441
3191,0.295385271
3192,0.282276064
3193,0.068425819
3195,0.004366118
3196,0.000417319
3197,0.003814669
3198,0.003885547
3199,0.2606031
3200,0.271928966
3201,0.000329788
3202,0.000339675
3204,0.004036812
3206,0.256921679
3208,0.507496715
3209,0.256714076
3210,0.506924391
3211,0.061739922
3214,0.007648024
3215,0.003767004
3216,0.269054472
3218,0.270863742
3219,0.024049308
3220,0.257143438
3221,0.003718463
3223,0.278211206
3224,0.26934576
3225,0.282619089
3226,0.25767538
3227,0.257606894
3228,0.017752573
3229,0.011301151
3230,0.508725166
3231,0.023839835
3232,0.004223018
3233,0.257615268
